filename,journal,year,paper_uuid,pred_label,reasoning,raw_response
EBSCO-FullText-04_16_2026 (61).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (61),0,"The paper focuses on product visual aesthetics and its impact on consumer responses, which is a B2C market research topic and does not involve inter-organizational relations or adopt a managerial viewpoint from the perspective of business managers in the context of external resource management.","{
    ""reasoning"": ""The paper focuses on product visual aesthetics and its impact on consumer responses, which is a B2C market research topic and does not involve inter-organizational relations or adopt a managerial viewpoint from the perspective of business managers in the context of external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (62).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (62),1,"The paper focuses on firms' operational decisions in markets involved in geopolitical conflicts, which can be considered as a type of inter-organizational relation, and it develops a theoretical framework to explain investor reactions, adopting a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on firms' operational decisions in markets involved in geopolitical conflicts, which can be considered as a type of inter-organizational relation, and it develops a theoretical framework to explain investor reactions, adopting a managerial viewpoint."",
    ""decision"": 1
}"
EBSCO-FullText-04_16_2026 (63).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (63),0,"The paper focuses on consumer health behavior and B2C market research, which does not align with the inter-organizational relations topic required for inclusion in the External Resource Management literature review.","{
    ""reasoning"": ""The paper focuses on consumer health behavior and B2C market research, which does not align with the inter-organizational relations topic required for inclusion in the External Resource Management literature review."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (64).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (64),0,"The paper focuses on consumer behavior in response to broadband adoption, which is a B2C market research topic and does not involve inter-organizational relations or a managerial viewpoint on such relations.","{
    ""reasoning"": ""The paper focuses on consumer behavior in response to broadband adoption, which is a B2C market research topic and does not involve inter-organizational relations or a managerial viewpoint on such relations."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (65).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (65),0,"The paper focuses on consumer behavior and environmental sustainability in food choices, which does not align with the topic of inter-organizational relations, and adopts a consumer rather than a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on consumer behavior and environmental sustainability in food choices, which does not align with the topic of inter-organizational relations, and adopts a consumer rather than a managerial viewpoint."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (66).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (66),0,"The paper focuses on consumer emotions and sentiment analysis in a B2C market research context, which does not align with the inter-organizational relations topic required for inclusion in the External Resource Management literature review.","{
    ""reasoning"": ""The paper focuses on consumer emotions and sentiment analysis in a B2C market research context, which does not align with the inter-organizational relations topic required for inclusion in the External Resource Management literature review."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (7).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (7),0,"The paper focuses on consumer behavior in immersive service environments, such as residential care facilities, and does not explicitly address inter-organizational relations or adopt a managerial viewpoint from the perspective of business managers in the context of external resource management.","{
    ""reasoning"": ""The paper focuses on consumer behavior in immersive service environments, such as residential care facilities, and does not explicitly address inter-organizational relations or adopt a managerial viewpoint from the perspective of business managers in the context of external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (8).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (8),0,"The paper focuses on consumer behavior and AI adoption from a marketing perspective, which does not align with the inter-organizational relations topic and does not adopt a managerial viewpoint in the context of external resource management.","{
    ""reasoning"": ""The paper focuses on consumer behavior and AI adoption from a marketing perspective, which does not align with the inter-organizational relations topic and does not adopt a managerial viewpoint in the context of external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (9).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (9),0,"The paper focuses on social advertising and consumer behavior, which does not involve inter-organizational relations, and thus does not meet the topic criterion for inclusion in the 'External Resource Management' literature review.","{
    ""reasoning"": ""The paper focuses on social advertising and consumer behavior, which does not involve inter-organizational relations, and thus does not meet the topic criterion for inclusion in the 'External Resource Management' literature review."",
    ""decision"": 0
}"
joom.1015.md,Journal_of_Operations_Management,2020,joom.1015,0,"The paper focuses on internal operational failures and workarounds within healthcare organizations, lacking an inter-organizational relations perspective, and thus does not meet the inclusion criteria for the 'External Resource Management' literature review.","{
    ""reasoning"": ""The paper focuses on internal operational failures and workarounds within healthcare organizations, lacking an inter-organizational relations perspective, and thus does not meet the inclusion criteria for the 'External Resource Management' literature review."",
    ""decision"": 0
}"
